time,power,temp,humidity,light,CO2,dust
"2015-08-19 17:30:54",-1,35,29,34,2000,13.75
"2015-08-19 17:31:24",-1,35,29,35,2000,5.89
"2015-08-19 17:31:54",-1,-1,-1,-1,-1,-1
"2015-08-19 17:32:24",-1,35,29,35,2000,6.1
"2015-08-19 17:32:54",-1,35,29,34,2000,16.51
"2015-08-19 17:33:25",-1,35,29,35,2000,8.5
"2015-08-19 17:33:55",-1,35,29,32,2000,12.98
"2015-08-19 17:34:25",-1,35,29,35,2000,5.25
"2015-08-19 17:34:55",-1,35,29,34,2000,7.62
"2015-08-19 17:35:25",-1,35,29,32,2000,16.51
"2015-08-19 17:35:55",-1,35,29,35,2000,10.3
"2015-08-19 17:36:25",-1,35,29,32,2000,9.17
"2015-08-19 17:36:55",-1,35,29,32,2000,4.41
"2015-08-19 17:37:26",-1,35,29,34,2000,7.12
"2015-08-19 17:37:56",-1,35,29,35,2000,8.22
"2015-08-19 17:38:26",-1,-1,-1,-1,-1,-1
"2015-08-19 17:38:56",-1,35,29,35,2000,4.09
"2015-08-19 17:39:26",-1,35,29,32,2000,10.9
"2015-08-19 17:39:56",-1,35,29,35,2000,12.41
"2015-08-19 17:40:26",-1,35,29,34,2000,15.24
"2015-08-19 17:40:56",-1,35,29,32,2000,10.83
"2015-08-19 17:41:26",-1,35,29,35,2000,9.87
"2015-08-19 17:41:57",-1,35,29,34,2000,9.13
"2015-08-19 17:42:27",-1,35,29,32,2000,15.84
"2015-08-19 17:42:57",-1,35,29,35,2000,7.69
"2015-08-19 17:43:27",-1,35,29,35,2000,7.16
"2015-08-19 17:43:57",-1,35,29,32,2000,19.29
"2015-08-19 17:44:27",-1,35,29,34,2000,9.84
"2015-08-19 17:44:57",-1,35,29,35,2000,5.5
"2015-08-19 17:45:27",-1,35,29,33,2000,3.35
"2015-08-19 17:45:58",-1,35,29,33,2000,10.58
"2015-08-19 17:46:28",-1,35,29,35,2000,12.48
"2015-08-19 17:46:58",-1,35,29,32,2000,8.71
"2015-08-19 17:47:28",-1,35,29,32,2000,8.67
"2015-08-19 17:47:58",-1,35,29,34,2000,7.76
"2015-08-19 17:48:28",-1,35,29,33,2000,2.36
"2015-08-19 17:48:58",-1,35,29,33,2000,8.36
"2015-08-19 17:49:28",-1,35,29,34,2000,12.03
"2015-08-19 17:49:58",-1,35,29,32,2000,16.19
"2015-08-19 17:50:29",-1,35,29,35,2000,8.36
"2015-08-19 17:50:59",-1,35,29,31,2000,9.84
"2015-08-19 17:51:29",-1,35,29,32,2000,10.12
"2015-08-19 17:51:59",-1,35,29,33,2000,7.37
"2015-08-19 17:52:29",-1,35,29,33,2000,5.39
"2015-08-19 17:52:59",-1,35,29,33,2000,9.34
"2015-08-19 17:53:29",-1,35,29,32,2000,8.92
"2015-08-19 17:53:59",-1,35,29,33,2000,11.07
"2015-08-19 17:54:29",-1,35,29,32,2000,5.53
"2015-08-19 17:55:00",-1,35,29,31,2000,11.74
"2015-08-19 17:55:30",-1,35,29,35,2000,9.1
"2015-08-19 17:56:00",-1,35,29,34,2000,11.18
"2015-08-19 17:56:30",-1,35,29,32,2000,7.26
"2015-08-19 17:57:00",-1,35,29,33,2000,10.86
"2015-08-19 17:57:30",-1,35,29,31,2000,14.11
"2015-08-19 17:58:00",-1,35,29,34,2000,6.17
"2015-08-19 17:58:30",-1,35,29,31,2000,8.18
"2015-08-19 17:59:00",-1,35,29,34,2000,5.71
"2015-08-19 17:59:31",-1,35,29,33,2000,13.65
"2015-08-19 18:00:01",-1,35,29,34,2000,17.85
"2015-08-19 18:00:31",-1,35,30,34,2000,12.63
"2015-08-19 18:01:01",-1,35,30,32,2000,19.4
"2015-08-19 18:01:31",-1,35,30,32,2000,13.86
"2015-08-19 18:02:01",-1,35,30,34,2000,16.12
"2015-08-19 18:02:31",-1,35,30,31,2000,9.59
"2015-08-19 18:03:01",-1,35,30,31,2000,15.17
"2015-08-19 18:03:32",-1,35,30,31,2000,20.07
"2015-08-19 18:04:02",-1,35,30,35,2000,18.8
"2015-08-19 18:04:32",-1,35,30,34,2000,15.24
"2015-08-19 18:05:02",-1,35,30,33,2000,11.57
"2015-08-19 18:05:32",-1,35,30,33,2000,12.63
"2015-08-19 18:06:02",-1,35,30,31,2000,14.18
"2015-08-19 18:06:32",-1,35,29,31,2000,17.21
"2015-08-19 18:07:02",-1,35,30,34,2000,21.2
"2015-08-19 18:07:32",-1,35,30,31,2000,8.57
"2015-08-19 18:08:03",-1,35,30,32,2000,21.66
"2015-08-19 18:08:33",-1,35,30,32,2000,16.72
"2015-08-19 18:09:03",-1,35,30,31,2000,9.56
"2015-08-19 18:09:33",-1,35,30,31,2000,19.19
"2015-08-19 18:10:03",-1,35,30,31,2000,12.8
"2015-08-19 18:10:33",-1,35,30,34,2000,6.63
"2015-08-19 18:11:03",-1,35,30,32,2000,13.72
"2015-08-19 18:11:33",-1,35,30,32,2000,16.05
"2015-08-19 18:12:03",-1,35,30,31,2000,22.4
"2015-08-19 18:12:34",-1,35,30,34,2000,17.78
"2015-08-19 18:13:04",-1,35,30,34,2000,15.69
"2015-08-19 18:13:34",-1,35,30,33,2000,14.04
"2015-08-19 18:14:04",-1,36,30,29,2000,16.29
"2015-08-19 18:14:34",-1,35,30,31,2000,21.66
"2015-08-19 18:15:04",-1,36,30,34,2000,20.49
"2015-08-19 18:15:34",-1,36,29,33,2000,14.5
"2015-08-19 18:16:04",-1,36,29,34,2000,14.35
"2015-08-19 18:16:34",-1,36,30,34,2000,12.8
"2015-08-19 18:17:05",-1,36,30,33,2000,7.69
"2015-08-19 18:17:35",-1,36,30,31,2000,16.79
"2015-08-19 18:18:05",-1,35,29,31,2000,21.2
"2015-08-19 18:18:35",-1,35,29,34,2000,18.59
"2015-08-19 18:19:05",-1,35,29,33,2000,10.68
"2015-08-19 18:19:35",-1,35,29,31,2000,8.25
"2015-08-19 18:20:05",-1,35,29,33,2000,20.14
"2015-08-19 18:20:35",-1,36,29,33,2000,11.78
"2015-08-19 18:21:05",-1,35,29,31,2000,25.71
"2015-08-19 18:21:36",-1,36,29,34,2000,10.79
"2015-08-19 18:22:06",-1,36,29,31,2000,11.6
"2015-08-19 18:22:36",-1,36,29,31,2000,12.91
"2015-08-19 18:23:06",-1,36,29,34,2000,31.54
"2015-08-19 18:23:36",-1,36,29,33,2000,23.84
"2015-08-19 18:24:06",-1,36,29,31,2000,17.95
"2015-08-19 18:24:36",-1,36,29,32,2000,12.66
"2015-08-19 18:25:06",-1,36,29,33,2000,7.44
"2015-08-19 18:25:37",-1,36,29,33,2000,8.6
"2015-08-19 18:26:07",-1,36,29,31,2000,9.24
"2015-08-19 18:26:37",-1,35,30,34,2000,6.66
"2015-08-19 18:27:07",-1,35,30,34,2000,14.99
"2015-08-19 18:27:37",-1,35,30,31,2000,15.55
"2015-08-19 18:28:07",-1,36,29,33,2000,12.84
"2015-08-19 18:28:37",-1,36,29,31,2000,10.68
"2015-08-19 18:29:07",-1,35,29,32,2000,20.92
"2015-08-19 18:29:37",-1,36,29,33,2000,17.88
"2015-08-19 18:30:08",-1,36,29,32,2000,14.46
"2015-08-19 18:30:38",-1,36,29,33,2000,8.11
"2015-08-19 18:31:08",-1,36,29,31,2000,10.9
"2015-08-19 18:31:38",-1,36,29,31,2000,6.91
"2015-08-19 18:32:08",-1,36,29,31,2000,14.28
"2015-08-19 18:32:38",-1,36,29,31,2000,8.64
"2015-08-19 18:33:08",-1,36,29,31,2000,13.79
"2015-08-19 18:33:38",-1,36,29,31,2000,22.82
"2015-08-19 18:34:08",-1,36,29,33,2000,13.97
"2015-08-19 18:34:39",-1,36,29,32,2000,6.06
"2015-08-19 18:35:09",-1,36,29,32,2000,10.93
"2015-08-19 18:35:39",-1,36,29,34,2000,8.99
"2015-08-19 18:36:09",-1,35,29,32,2000,9.73
"2015-08-19 18:36:39",-1,35,29,33,2000,6.66
"2015-08-19 18:37:09",-1,35,29,32,2000,17.25
"2015-08-19 18:37:39",-1,35,29,34,2000,15.48
"2015-08-19 18:38:09",-1,35,29,31,2000,28.64
"2015-08-19 18:38:40",-1,35,29,34,2000,21.48
"2015-08-19 18:39:10",-1,35,29,32,2000,13.54
"2015-08-19 18:39:40",-1,35,29,33,2000,9.45
"2015-08-19 18:40:10",-1,35,29,33,2000,2.71
"2015-08-19 18:40:40",-1,35,29,18,2000,8.53
"2015-08-19 18:41:10",-1,35,29,33,2000,14.99
"2015-08-19 18:41:40",-1,35,29,30,2000,19.05
"2015-08-19 18:42:10",-1,35,29,32,2000,19.01
"2015-08-19 18:42:40",-1,-1,-1,-1,-1,-1
"2015-08-19 18:43:11",-1,35,29,33,2000,11.32
"2015-08-19 18:43:41",-1,35,29,32,2000,3.91
"2015-08-19 18:44:11",-1,35,29,33,2000,12.87
"2015-08-19 18:44:41",-1,35,29,33,2000,3.1
"2015-08-19 18:45:11",-1,35,29,34,2000,7.79
"2015-08-19 18:45:41",-1,35,29,33,2000,11.99
"2015-08-19 18:46:11",-1,35,29,32,2000,17.42
"2015-08-19 18:46:41",-1,35,29,33,2000,15.45
"2015-08-19 18:47:11",-1,35,29,30,2000,17.25
"2015-08-19 18:47:42",-1,35,29,33,2000,20.28
"2015-08-19 18:48:12",-1,35,29,32,2000,16.01
"2015-08-19 18:48:42",-1,35,29,34,2000,16.19
"2015-08-19 18:49:12",-1,35,29,30,2000,12.59
"2015-08-19 18:49:42",-1,35,29,31,2000,16.89
"2015-08-19 18:50:12",-1,35,29,33,2000,20.7
"2015-08-19 18:50:42",-1,35,29,33,2000,20.49
"2015-08-19 18:51:12",-1,35,29,33,2000,16.08
"2015-08-19 18:51:42",-1,35,29,31,2000,13.79
"2015-08-19 18:52:13",-1,35,29,32,2000,13.54
"2015-08-19 18:52:43",-1,35,29,32,2000,15.09
"2015-08-19 18:53:13",-1,35,29,32,2000,10.93
"2015-08-19 18:53:43",-1,35,29,30,2000,12.94
"2015-08-19 18:54:13",-1,35,29,31,2000,17.39
"2015-08-19 18:54:43",-1,35,29,32,2000,21.73
"2015-08-19 18:55:13",-1,35,29,33,2000,11.71
"2015-08-19 18:55:43",-1,35,29,32,2000,14.53
"2015-08-19 18:56:14",-1,35,29,33,2000,13.58
"2015-08-19 18:56:44",-1,35,29,32,2000,17.6
"2015-08-19 18:57:14",-1,35,29,31,2000,18.76
"2015-08-19 18:57:44",-1,35,29,31,2000,11.74
"2015-08-19 18:58:14",-1,35,29,31,2000,12.48
"2015-08-19 18:58:44",-1,35,29,25,2000,13.9
"2015-08-19 18:59:14",-1,35,29,42,2000,8.82
"2015-08-19 18:59:44",-1,35,29,43,2000,10.09
"2015-08-19 19:00:14",-1,35,29,45,2000,15.34
"2015-08-19 19:00:45",-1,35,29,42,2000,21.73
"2015-08-19 19:01:15",-1,35,29,47,2000,21.3
"2015-08-19 19:01:45",-1,35,29,42,2000,13.4
"2015-08-19 19:02:15",-1,35,29,44,2000,14.21
"2015-08-19 19:02:45",-1,35,29,42,2000,15.27
"2015-08-19 19:03:15",-1,35,29,42,2000,11.43
"2015-08-19 19:03:45",-1,35,29,42,2000,10.09
"2015-08-19 19:04:15",-1,35,29,43,2000,13.05
"2015-08-19 19:04:45",-1,35,29,43,2000,8
"2015-08-19 19:05:16",-1,35,29,43,2000,10.09
"2015-08-19 19:05:46",-1,35,29,42,2000,7.47
"2015-08-19 19:06:16",-1,35,29,43,2000,7.05
"2015-08-19 19:06:46",-1,35,29,45,2000,8.92
"2015-08-19 19:07:16",-1,35,29,43,2000,8.07
"2015-08-19 19:07:46",-1,35,29,47,2000,27.73
"2015-08-19 19:08:16",-1,35,29,46,2000,26.74
"2015-08-19 19:08:46",-1,35,29,45,2000,15.87
"2015-08-19 19:09:17",-1,35,29,44,2000,26.74
"2015-08-19 19:09:47",-1,35,29,46,2000,22.12
"2015-08-19 19:10:17",-1,35,29,46,2000,17.74
"2015-08-19 19:10:47",-1,35,29,42,2000,19.65
"2015-08-19 19:11:17",-1,35,29,45,2000,15.98
"2015-08-19 19:11:47",-1,35,29,46,2000,16.68
"2015-08-19 19:12:17",-1,35,29,46,2000,10.01
"2015-08-19 19:12:47",-1,35,29,45,2000,21.37
"2015-08-19 19:13:17",-1,35,29,44,2000,15.62
"2015-08-19 19:13:48",-1,35,29,42,2000,5.64
"2015-08-19 19:14:18",-1,35,29,46,2000,13.05
"2015-08-19 19:14:48",-1,35,29,42,2000,16.15
"2015-08-19 19:15:18",-1,35,29,42,2000,3.81
"2015-08-19 19:15:48",-1,35,29,42,2000,9.84
"2015-08-19 19:16:18",-1,35,29,43,2000,14.42
"2015-08-19 19:16:48",-1,35,29,44,2000,11.32
"2015-08-19 19:17:18",-1,35,29,42,2000,13.75
"2015-08-19 19:17:48",-1,35,29,46,2000,23.35
"2015-08-19 19:18:19",-1,35,29,44,2000,19.58
"2015-08-19 19:18:49",-1,35,29,42,2000,17.74
"2015-08-19 19:19:19",-1,35,29,45,2000,7.83
"2015-08-19 19:19:49",-1,35,29,42,2000,9.63
"2015-08-19 19:20:19",-1,35,29,44,2000,14.25
"2015-08-19 19:20:49",-1,35,29,43,2000,8.07
"2015-08-19 19:21:19",-1,35,29,45,2000,12.63
"2015-08-19 19:21:49",-1,35,29,43,2000,18.27
"2015-08-19 19:22:20",-1,35,29,46,2000,23.99
"2015-08-19 19:22:50",-1,35,29,45,2000,26.7
"2015-08-19 19:23:20",-1,35,29,46,2000,24.8
"2015-08-19 19:23:50",-1,35,29,45,2000,19.05
"2015-08-19 19:24:20",-1,35,29,43,2000,9.41
"2015-08-19 19:24:50",-1,35,29,42,2000,6.87
"2015-08-19 19:25:20",-1,35,29,46,2000,16.12
"2015-08-19 19:25:50",-1,35,29,43,2000,12.31
"2015-08-19 19:26:20",-1,35,29,43,2000,13.26
"2015-08-19 19:26:51",-1,35,29,42,2000,24.13
"2015-08-19 19:27:21",-1,35,29,45,2000,25.26
"2015-08-19 19:27:51",-1,35,30,42,2000,21.27
"2015-08-19 19:28:21",-1,35,30,46,2000,11.99
"2015-08-19 19:28:51",-1,35,30,46,2000,15.8
"2015-08-19 19:29:21",-1,35,30,42,2000,6.95
"2015-08-19 19:29:51",-1,35,30,46,2000,13.58
"2015-08-19 19:30:21",-1,35,30,42,2000,13.72
"2015-08-19 19:30:51",-1,35,30,43,2000,10.05
"2015-08-19 19:31:22",-1,35,30,42,2000,11.53
"2015-08-19 19:31:52",-1,35,29,45,2000,13.08
"2015-08-19 19:32:22",-1,35,30,45,2000,10.26
"2015-08-19 19:32:52",-1,35,30,45,2000,13.54
"2015-08-19 19:33:22",-1,35,30,46,2000,16.72
"2015-08-19 19:33:52",-1,35,30,44,2000,17.21
"2015-08-19 19:34:22",-1,35,30,42,2000,15.59
"2015-08-19 19:34:52",-1,35,30,45,2000,9.34
"2015-08-19 19:35:22",-1,35,30,45,2000,14.14
"2015-08-19 19:35:53",-1,35,30,46,2000,8.92
"2015-08-19 19:36:23",-1,35,29,43,2000,12.45
"2015-08-19 19:36:53",-1,35,30,45,2000,7.47
"2015-08-19 19:37:23",-1,35,29,42,2000,10.37
"2015-08-19 19:37:53",-1,35,30,46,2000,7.26
"2015-08-19 19:38:23",-1,35,29,42,2000,14.28
"2015-08-19 19:38:53",-1,35,29,46,2000,4.26
"2015-08-19 19:39:23",-1,35,29,46,2000,15.55
"2015-08-19 19:39:54",-1,35,30,42,2000,15.77
"2015-08-19 19:40:24",-1,35,30,46,2000,7.4
"2015-08-19 19:40:54",-1,35,29,44,2000,5.22
"2015-08-19 19:41:24",-1,35,29,43,2000,12.98
"2015-08-19 19:41:54",-1,35,29,42,2000,10.86
"2015-08-19 19:42:24",-1,35,29,46,2000,15.73
"2015-08-19 19:42:54",-1,35,29,45,2000,13.37
"2015-08-19 19:43:24",-1,35,29,46,2000,10.68
"2015-08-19 19:43:54",-1,35,29,42,2000,13.58
"2015-08-19 19:44:25",-1,35,29,42,2000,18.69
"2015-08-19 19:44:55",-1,35,29,44,2000,3.88
"2015-08-19 19:45:25",-1,35,29,46,2000,18.02
"2015-08-19 19:45:55",-1,35,29,46,2000,20.28
"2015-08-19 19:46:25",-1,35,29,44,2000,6.66
"2015-08-19 19:46:55",-1,35,29,42,2000,10.93
"2015-08-19 19:47:25",-1,35,29,46,2000,11.71
"2015-08-19 19:47:55",-1,35,29,46,2000,13.86
"2015-08-19 19:48:26",-1,35,29,42,2000,4.16
"2015-08-19 19:48:56",-1,35,29,42,2000,7.62
"2015-08-19 19:49:26",-1,35,29,44,2000,10.16
"2015-08-19 19:49:56",-1,35,29,46,2000,7.65
"2015-08-19 19:50:26",-1,35,29,42,2000,8.22
"2015-08-19 19:50:56",-1,35,29,42,2000,15.77
"2015-08-19 19:51:26",-1,35,29,43,2000,25.43
"2015-08-19 19:51:56",-1,35,29,45,2000,9.13
"2015-08-19 19:52:26",-1,35,29,44,2000,9.91
"2015-08-19 19:52:57",-1,35,29,46,2000,9.06
"2015-08-19 19:53:27",-1,35,29,45,2000,19.61
"2015-08-19 19:53:57",-1,35,29,43,2000,22.68
"2015-08-19 19:54:27",-1,35,29,44,2000,17.07
"2015-08-19 19:54:57",-1,35,29,45,2000,9.77
"2015-08-19 19:55:27",-1,35,29,42,2000,6.13
"2015-08-19 19:55:57",-1,35,29,44,2000,10.76
"2015-08-19 19:56:27",-1,35,29,42,2000,8.71
"2015-08-19 19:56:57",-1,35,29,42,2000,11.74
"2015-08-19 19:57:28",-1,35,29,46,2000,9.1
"2015-08-19 19:57:58",-1,35,29,42,2000,10.97
"2015-08-19 19:58:28",-1,35,29,46,2000,9.38
"2015-08-19 19:58:58",-1,35,29,45,2000,19.4
"2015-08-19 19:59:28",-1,35,29,43,2000,18.73
"2015-08-19 19:59:58",-1,35,29,45,2000,8.92
"2015-08-19 20:00:28",-1,35,29,42,2000,3.49
"2015-08-19 20:00:58",-1,35,29,46,2000,10.72
"2015-08-19 20:01:28",-1,35,29,45,2000,13.19
"2015-08-19 20:01:59",-1,35,29,43,2000,11.39
"2015-08-19 20:02:29",-1,35,29,42,2000,19.43
"2015-08-19 20:02:59",-1,35,29,43,2000,6.45
"2015-08-19 20:03:29",-1,35,29,43,2000,2.11
"2015-08-19 20:03:59",-1,35,29,45,2000,10.44
"2015-08-19 20:04:29",-1,35,29,42,2000,8.92
"2015-08-19 20:04:59",-1,35,29,43,2000,11.78
"2015-08-19 20:05:29",-1,35,29,42,2000,15.31
"2015-08-19 20:06:00",-1,35,29,42,2000,19.65
"2015-08-19 20:06:30",-1,35,29,45,2000,2.78
"2015-08-19 20:07:00",-1,35,29,44,2000,10.33
"2015-08-19 20:07:30",-1,35,29,44,2000,9.59
"2015-08-19 20:08:00",-1,35,29,46,2000,3.52
"2015-08-19 20:08:30",-1,35,29,42,2000,14.95
"2015-08-19 20:09:00",-1,35,29,46,2000,13.3
"2015-08-19 20:09:30",-1,35,29,42,2000,12.8
"2015-08-19 20:10:00",-1,35,29,45,2000,4.97
"2015-08-19 20:10:31",-1,35,29,42,2000,5.6
"2015-08-19 20:11:01",-1,35,29,46,2000,5.57
"2015-08-19 20:11:31",-1,35,29,41,2000,2.99
"2015-08-19 20:12:01",-1,35,29,46,2000,9.2
"2015-08-19 20:12:31",-1,35,29,46,2000,6.77
"2015-08-19 20:13:01",-1,35,29,46,2000,6.38
"2015-08-19 20:13:31",-1,35,29,46,2000,6.7
"2015-08-19 20:14:01",-1,35,29,44,2000,7.4
"2015-08-19 20:14:31",-1,35,29,46,2000,17.95
"2015-08-19 20:15:02",-1,35,29,46,2000,21.48
"2015-08-19 20:15:32",-1,35,29,45,2000,8.36
"2015-08-19 20:16:02",-1,35,29,42,2000,14.88
"2015-08-19 20:16:32",-1,35,29,46,2000,12.91
"2015-08-19 20:17:02",-1,35,29,43,2000,8.89
"2015-08-19 20:17:32",-1,35,29,46,2000,8.85
"2015-08-19 20:18:02",-1,35,29,43,2000,6.35
"2015-08-19 20:18:32",-1,35,29,42,2000,19.75
"2015-08-19 20:19:03",-1,35,29,41,2000,5.11
"2015-08-19 20:19:33",-1,35,29,46,2000,4.97
"2015-08-19 20:20:03",-1,35,29,46,2000,6.06
"2015-08-19 20:20:33",-1,35,29,42,2000,1.02
"2015-08-19 20:21:03",-1,35,29,44,2000,0
"2015-08-19 20:21:33",-1,35,29,42,2000,2.18
"2015-08-19 20:22:03",-1,35,29,44,2000,3.73
"2015-08-19 20:22:33",-1,35,29,46,2000,3.91
"2015-08-19 20:23:03",-1,35,29,42,2000,3.7
"2015-08-19 20:23:34",-1,35,29,25,2000,7.05
"2015-08-19 20:24:04",-1,35,29,24,2000,8.85
"2015-08-19 20:24:34",-1,35,29,23,2000,13.19
"2015-08-19 20:25:04",-1,35,29,24,2000,15.24
"2015-08-19 20:25:34",-1,35,29,25,2000,12.87
"2015-08-19 20:26:04",-1,35,29,24,2000,15.66
"2015-08-19 20:26:34",-1,35,29,24,2000,13.44
"2015-08-19 20:27:04",-1,35,29,24,2000,8.74
"2015-08-19 20:27:34",-1,35,29,24,2000,7.33
"2015-08-19 20:28:05",-1,35,29,24,2000,9.41
"2015-08-19 20:28:35",-1,35,29,23,2000,16.65
"2015-08-19 20:29:05",-1,35,29,23,2000,14.6
"2015-08-19 20:29:35",-1,35,29,23,2000,15.66
"2015-08-19 20:30:05",-1,35,29,25,2000,13.12
"2015-08-19 20:30:35",-1,35,29,23,2000,7.93
"2015-08-19 20:31:05",-1,35,29,24,2000,14.85
"2015-08-19 20:31:35",-1,35,29,25,2000,4.02
"2015-08-19 20:32:05",-1,35,29,23,2000,4.86
"2015-08-19 20:32:36",-1,35,29,25,2000,2.25
"2015-08-19 20:33:06",-1,35,29,23,2000,7.69
"2015-08-19 20:33:36",-1,35,29,24,2000,8.74
"2015-08-19 20:34:06",-1,35,29,25,2000,7.16
"2015-08-19 20:34:36",-1,35,29,23,2000,9.13
"2015-08-19 20:35:06",-1,35,29,24,2000,11.32
"2015-08-19 20:35:36",-1,35,29,24,2000,4.65
"2015-08-19 20:36:06",-1,35,29,23,2000,5.92
"2015-08-19 20:36:37",-1,35,29,23,2000,5.04
"2015-08-19 20:37:07",-1,35,29,25,2000,13.86
"2015-08-19 20:37:37",-1,35,29,25,2000,10.86
"2015-08-19 20:38:07",-1,35,29,23,2000,13.4
"2015-08-19 20:38:37",-1,35,29,24,2000,11.39
"2015-08-19 20:39:07",-1,35,29,23,2000,8.96
"2015-08-19 20:39:37",-1,35,29,24,2000,7.58
"2015-08-19 20:40:07",-1,35,29,23,2000,5.25
"2015-08-19 20:40:37",-1,35,29,23,2000,9.1
"2015-08-19 20:41:08",-1,35,29,24,2000,4.16
"2015-08-19 20:41:38",-1,35,29,25,2000,5.46
"2015-08-19 20:42:08",-1,35,29,24,2000,8.43
"2015-08-19 20:42:38",-1,35,29,25,2000,10.01
"2015-08-19 20:43:08",-1,35,29,24,2000,9.98
"2015-08-19 20:43:38",-1,35,29,24,2000,8.43
"2015-08-19 20:44:08",-1,35,29,24,2000,9.91
"2015-08-19 20:44:38",-1,35,29,25,2000,11.92
"2015-08-19 20:45:09",-1,35,29,23,2000,10.72
"2015-08-19 20:45:39",-1,35,29,25,2000,6.49
"2015-08-19 20:46:09",-1,35,29,25,2000,14.07
"2015-08-19 20:46:39",-1,35,29,23,2000,14.35
"2015-08-19 20:47:09",-1,35,29,24,2000,2.64
"2015-08-19 20:47:39",-1,35,29,23,2000,10.3
"2015-08-19 20:48:09",-1,35,29,25,2000,8.29
"2015-08-19 20:48:39",-1,35,29,23,2000,6.24
"2015-08-19 20:49:09",-1,35,29,24,2000,4.9
"2015-08-19 20:49:40",-1,35,29,25,2000,8.39
"2015-08-19 20:50:10",-1,35,29,25,2000,7.69
"2015-08-19 20:50:40",-1,35,29,25,2000,7.37
"2015-08-19 20:51:10",-1,35,29,24,2000,4.16
"2015-08-19 20:51:40",-1,35,29,23,2000,5.11
"2015-08-19 20:52:10",-1,35,29,23,2000,6.24
"2015-08-19 20:52:40",-1,35,29,25,2000,3.45
"2015-08-19 20:53:10",-1,35,29,23,2000,5.22
"2015-08-19 20:53:40",-1,35,29,25,2000,9.77
"2015-08-19 20:54:11",-1,35,29,24,2000,9.38
"2015-08-19 20:54:41",-1,35,29,25,2000,11.88
"2015-08-19 20:55:11",-1,35,29,25,2000,12.91
"2015-08-19 20:55:41",-1,35,29,23,2000,13.23
"2015-08-19 20:56:11",-1,35,29,23,2000,10.44
"2015-08-19 20:56:41",-1,35,29,24,2000,7.23
"2015-08-19 20:57:11",-1,35,29,25,2000,7.62
"2015-08-19 20:57:41",-1,35,29,25,2000,7.3
"2015-08-19 20:58:11",-1,35,29,25,2000,6.17
"2015-08-19 20:58:42",-1,35,29,23,2000,3.95
"2015-08-19 20:59:12",-1,35,29,25,2000,2.64
"2015-08-19 20:59:42",-1,35,29,23,2000,0.74
"2015-08-19 21:00:12",-1,35,29,24,2000,6.95
"2015-08-19 21:00:42",-1,35,29,23,2000,5.18
"2015-08-19 21:01:12",-1,35,29,23,2000,8.82
"2015-08-19 21:01:42",-1,35,29,24,2000,5.15
"2015-08-19 21:02:12",-1,35,29,25,2000,2.25
"2015-08-19 21:02:43",-1,35,29,23,2000,3.7
"2015-08-19 21:03:13",-1,35,29,23,2000,18.48
"2015-08-19 21:03:43",-1,35,29,24,2000,5.08
"2015-08-19 21:04:13",-1,35,29,24,2000,5.15
"2015-08-19 21:04:43",-1,35,29,23,2000,12.8
"2015-08-19 21:05:13",-1,35,29,24,2000,19.82
"2015-08-19 21:05:43",-1,35,29,25,2000,8.11
"2015-08-19 21:06:13",-1,35,29,24,2000,5.64
"2015-08-19 21:06:43",-1,35,29,23,2000,16.29
"2015-08-19 21:07:14",-1,35,29,25,2000,2.75
"2015-08-19 21:07:44",-1,35,29,23,2000,7.19
"2015-08-19 21:08:14",-1,35,29,25,2000,7.93
"2015-08-19 21:08:44",-1,35,29,25,2000,6.42
"2015-08-19 21:09:14",-1,35,29,24,2000,4.41
"2015-08-19 21:09:44",-1,35,29,24,2000,6.59
"2015-08-19 21:10:14",-1,35,29,23,2000,4.72
"2015-08-19 21:10:44",-1,35,29,24,2000,2.39
"2015-08-19 21:11:14",-1,35,29,24,2000,8.46
"2015-08-19 21:11:45",-1,35,29,24,2000,6.98
"2015-08-19 21:12:15",-1,35,29,24,2000,5.25
"2015-08-19 21:12:45",-1,35,29,25,2000,1.79
"2015-08-19 21:13:15",-1,35,29,23,2000,5.08
"2015-08-19 21:13:45",-1,35,29,25,2000,4.93
"2015-08-19 21:14:15",-1,35,29,23,2000,8.74
"2015-08-19 21:14:45",-1,35,29,24,2000,5.96
"2015-08-19 21:15:15",-1,35,29,25,2000,3.49
"2015-08-19 21:15:45",-1,35,29,24,2000,4.05
"2015-08-19 21:16:16",-1,35,29,25,2000,9.34
"2015-08-19 21:16:46",-1,35,29,23,2000,6.24
"2015-08-19 21:17:16",-1,35,29,23,2000,6.06
"2015-08-19 21:17:46",-1,35,29,23,2000,1.09
"2015-08-19 21:18:16",-1,35,29,25,2000,10.61
"2015-08-19 21:18:46",-1,35,29,23,2000,6.87
"2015-08-19 21:19:16",-1,35,29,23,2000,1.83
"2015-08-19 21:19:46",-1,35,29,23,2000,4.37
"2015-08-19 21:20:16",-1,35,29,25,2000,0
"2015-08-19 21:20:47",-1,35,29,25,2000,4.33
"2015-08-19 21:21:17",-1,35,29,24,2000,6.84
"2015-08-19 21:21:47",-1,35,29,23,2000,10.33
"2015-08-19 21:22:17",-1,35,29,23,2000,7.72
"2015-08-19 21:22:47",-1,35,29,25,2000,6.31
"2015-08-19 21:23:17",-1,35,29,24,2000,14.25
"2015-08-19 21:23:47",-1,35,29,25,2000,5.92
"2015-08-19 21:24:17",-1,35,29,24,2000,10.76
